sample,wavelength,reflectance
HDPE bottle,2260.8,0.16770937
Saponite,2261.5,0.38279647
Hectorite,2261.5,0.362086
Sepiolite,2261.5,0.3575705
Magnesite,2261.5,0.3408067
Vermiculite,2261.5,0.7585171
Maple Leaf,2261.5,0.23553419
"Oak leaf, scenesced",2261.5,0.26552632
"Oak leaf, one year old",2261.5,0.19980565
"Oak leaf, new growth",2261.5,0.20343037
Polysterene,2261.5,0.15370864
HDPE film,2261.5,0.70972614
PVC,2261.5,0.046096298
HDPE bottle,2261.5,0.16993579
Saponite,2262.2,0.38165703
Hectorite,2262.2,0.3615487
Sepiolite,2262.2,0.3570718
Magnesite,2262.2,0.34000596
Vermiculite,2262.2,0.7556362
Maple Leaf,2262.2,0.23484114
"Oak leaf, scenesced",2262.2,0.26482338
"Oak leaf, one year old",2262.2,0.19959909
"Oak leaf, new growth",2262.2,0.20301323
Polysterene,2262.2,0.15270159
HDPE film,2262.2,0.7072707
PVC,2262.2,0.045569313
HDPE bottle,2262.2,0.17177241
Saponite,2262.9,0.3805201
Hectorite,2262.9,0.36108124
Sepiolite,2262.9,0.35661846
Magnesite,2262.9,0.3391296
Vermiculite,2262.9,0.7529615
Maple Leaf,2262.9,0.23415089
"Oak leaf, scenesced",2262.9,0.264072
"Oak leaf, one year old",2262.9,0.19921173
"Oak leaf, new growth",2262.9,0.20268108
Polysterene,2262.9,0.15166022
HDPE film,2262.9,0.70450363
PVC,2262.9,0.045048225
HDPE bottle,2262.9,0.1731057
Saponite,2263.6,0.3793618
Hectorite,2263.6,0.36064702
Sepiolite,2263.6,0.35622752
Magnesite,2263.6,0.33823553
Vermiculite,2263.6,0.7500919
Maple Leaf,2263.6,0.2334771
"Oak leaf, scenesced",2263.6,0.26318708
"Oak leaf, one year old",2263.6,0.19854076
"Oak leaf, new growth",2263.6,0.20239554
Polysterene,2263.6,0.15055679
HDPE film,2263.6,0.70132823
PVC,2263.6,0.04453688
HDPE bottle,2263.6,0.17392163
Saponite,2264.3,0.3781701
Hectorite,2264.3,0.36020988
Sepiolite,2264.3,0.35595086
Magnesite,2264.3,0.33743036
Vermiculite,2264.3,0.74686927
Maple Leaf,2264.3,0.23284863
"Oak leaf, scenesced",2264.3,0.2622293
"Oak leaf, one year old",2264.3,0.19769025
"Oak leaf, new growth",2264.3,0.2021278
Polysterene,2264.3,0.14935908
HDPE film,2264.3,0.69756446
PVC,2264.3,0.044033375
HDPE bottle,2264.3,0.17422172
Saponite,2265,0.3769073
Hectorite,2265,0.35974464
Sepiolite,2265,0.35579008
Magnesite,2265,0.33674815
Vermiculite,2265,0.7434556
Maple Leaf,2265,0.23224565
"Oak leaf, scenesced",2265,0.26130205
"Oak leaf, one year old",2265,0.19688947
"Oak leaf, new growth",2265,0.20178558
Polysterene,2265,0.14807189
HDPE film,2265,0.6934081
PVC,2265,0.043523043
HDPE bottle,2265,0.17401067
Saponite,2265.7,0.37554967
Hectorite,2265.7,0.3592581
Sepiolite,2265.7,0.35570893
Magnesite,2265.7,0.33615458
Vermiculite,2265.7,0.74019206
Maple Leaf,2265.7,0.23165257
"Oak leaf, scenesced",2265.7,0.2604762
"Oak leaf, one year old",2265.7,0.1962198
"Oak leaf, new growth",2265.7,0.2013918
Polysterene,2265.7,0.14671807
HDPE film,2265.7,0.68887916
PVC,2265.7,0.042999345
HDPE bottle,2265.7,0.1733547
Saponite,2266.4,0.37410447
Hectorite,2266.4,0.3587702
Sepiolite,2266.4,0.35565215
Magnesite,2266.4,0.3355738
Vermiculite,2266.4,0.73726964
Maple Leaf,2266.4,0.23103602
"Oak leaf, scenesced",2266.4,0.25974855
"Oak leaf, one year old",2266.4,0.19572602
"Oak leaf, new growth",2266.4,0.20097849
Polysterene,2266.4,0.14533399
HDPE film,2266.4,0.68415823
PVC,2266.4,0.042458332
HDPE bottle,2266.4,0.17238156
Saponite,2267.1,0.37259516
Hectorite,2267.1,0.3582706
Sepiolite,2267.1,0.35558024
Magnesite,2267.1,0.33496392
Vermiculite,2267.1,0.7345617
Maple Leaf,2267.1,0.2304055
"Oak leaf, scenesced",2267.1,0.25904983
"Oak leaf, one year old",2267.1,0.19529176
"Oak leaf, new growth",2267.1,0.20064028
Polysterene,2267.1,0.14395474
HDPE film,2267.1,0.67935147
PVC,2267.1,0.041911787
HDPE bottle,2267.1,0.17129542
Saponite,2267.8,0.3710496
Hectorite,2267.8,0.35772845
Sepiolite,2267.8,0.3555096
Magnesite,2267.8,0.33434314
Vermiculite,2267.8,0.7317859
Maple Leaf,2267.8,0.2297788
"Oak leaf, scenesced",2267.8,0.2582849
"Oak leaf, one year old",2267.8,0.19482462
"Oak leaf, new growth",2267.8,0.20033439
Polysterene,2267.8,0.14259232
HDPE film,2267.8,0.67476544
PVC,2267.8,0.04137064
HDPE bottle,2267.8,0.17039089
Saponite,2268.5,0.36950472
Hectorite,2268.5,0.35717314
Sepiolite,2268.5,0.35549846
Magnesite,2268.5,0.33377677
Vermiculite,2268.5,0.7286964
Maple Leaf,2268.5,0.22919832
"Oak leaf, scenesced",2268.5,0.25748697
"Oak leaf, one year old",2268.5,0.19434993
"Oak leaf, new growth",2268.5,0.20004487
Polysterene,2268.5,0.14125804
HDPE film,2268.5,0.6702234
PVC,2268.5,0.040848243
HDPE bottle,2268.5,0.169889
Saponite,2269.2,0.36795118
Hectorite,2269.2,0.35664988
Sepiolite,2269.2,0.35558718
Magnesite,2269.2,0.33331615
Vermiculite,2269.2,0.7250923
Maple Leaf,2269.2,0.22866058
"Oak leaf, scenesced",2269.2,0.2566999
"Oak leaf, one year old",2269.2,0.1939294
"Oak leaf, new growth",2269.2,0.1997091
Polysterene,2269.2,0.1399589
HDPE film,2269.2,0.6654907
PVC,2269.2,0.040345538
HDPE bottle,2269.2,0.16988943
Saponite,2269.9,0.36633945
Hectorite,2269.9,0.35615915
Sepiolite,2269.9,0.35575962
Magnesite,2269.9,0.33295596
Vermiculite,2269.9,0.7208255
Maple Leaf,2269.9,0.2281372
"Oak leaf, scenesced",2269.9,0.25597075
"Oak leaf, one year old",2269.9,0.19355863
"Oak leaf, new growth",2269.9,0.19935964
Polysterene,2269.9,0.13869466
HDPE film,2269.9,0.6603205
PVC,2269.9,0.039859536
HDPE bottle,2269.9,0.17051016
Saponite,2270.6,0.364592
Hectorite,2270.6,0.35564786
Sepiolite,2270.6,0.35594752
Magnesite,2270.6,0.3326597
Vermiculite,2270.6,0.71588445
Maple Leaf,2270.6,0.22757727
"Oak leaf, scenesced",2270.6,0.25527814
"Oak leaf, one year old",2270.6,0.19322324
"Oak leaf, new growth",2270.6,0.19902214
Polysterene,2270.6,0.13745234
HDPE film,2270.6,0.65477448
PVC,2270.6,0.039376333
HDPE bottle,2270.6,0.17186904
Saponite,2271.3,0.36268637
Hectorite,2271.3,0.3550117
Sepiolite,2271.3,0.35609055
Magnesite,2271.3,0.3324183
Vermiculite,2271.3,0.7104605
Maple Leaf,2271.3,0.22698452
"Oak leaf, scenesced",2271.3,0.25461218
"Oak leaf, one year old",2271.3,0.19288425
"Oak leaf, new growth",2271.3,0.19877844
Polysterene,2271.3,0.13622888
HDPE film,2271.3,0.6489479
PVC,2271.3,0.0388866
HDPE bottle,2271.3,0.17399535
Saponite,2272,0.36059344
Hectorite,2272,0.35421133
Sepiolite,2272,0.35611892
Magnesite,2272,0.33220395
Vermiculite,2272,0.70487803
Maple Leaf,2272,0.2263651
"Oak leaf, scenesced",2272,0.25394875
"Oak leaf, one year old",2272,0.19250338
"Oak leaf, new growth",2272,0.19856036
Polysterene,2272,0.1350358
HDPE film,2272,0.6432353
PVC,2272,0.038386038
HDPE bottle,2272,0.17692138
Saponite,2272.7,0.35831988
Hectorite,2272.7,0.35328895
Sepiolite,2272.7,0.35602456
Magnesite,2272.7,0.3320005
Vermiculite,2272.7,0.6995184
Maple Leaf,2272.7,0.22576311
"Oak leaf, scenesced",2272.7,0.25335243
"Oak leaf, one year old",2272.7,0.19211796
"Oak leaf, new growth",2272.7,0.19833915
Polysterene,2272.7,0.1338813
HDPE film,2272.7,0.6376175
PVC,2272.7,0.037883443
HDPE bottle,2272.7,0.1805129
Saponite,2273.4,0.35585448
Hectorite,2273.4,0.35232073
Sepiolite,2273.4,0.35582176
Magnesite,2273.4,0.33178145
Vermiculite,2273.4,0.694592
Maple Leaf,2273.4,0.22518076
"Oak leaf, scenesced",2273.4,0.25285792
"Oak leaf, one year old",2273.4,0.19177139
"Oak leaf, new growth",2273.4,0.198057
Polysterene,2273.4,0.13277667
HDPE film,2273.4,0.63203416
PVC,2273.4,0.037387407
HDPE bottle,2273.4,0.18456216
Saponite,2274.1,0.35314825
Hectorite,2274.1,0.35129407
Sepiolite,2274.1,0.35551056
Magnesite,2274.1,0.33151978
Vermiculite,2274.1,0.69005823
Maple Leaf,2274.1,0.22461084
"Oak leaf, scenesced",2274.1,0.25245693
"Oak leaf, one year old",2274.1,0.19148317
"Oak leaf, new growth",2274.1,0.19774485
Polysterene,2274.1,0.13170869
HDPE film,2274.1,0.62635365
PVC,2274.1,0.036902875
HDPE bottle,2274.1,0.18884323
Saponite,2274.8,0.35015634
Hectorite,2274.8,0.35019535
Sepiolite,2274.8,0.35506833
Magnesite,2274.8,0.33121637
Vermiculite,2274.8,0.6856829
Maple Leaf,2274.8,0.22402154
"Oak leaf, scenesced",2274.8,0.25204295
"Oak leaf, one year old",2274.8,0.19122891
"Oak leaf, new growth",2274.8,0.19738004
Polysterene,2274.8,0.13066356
HDPE film,2274.8,0.6206504
PVC,2274.8,0.036419147
HDPE bottle,2274.8,0.19321896
Saponite,2275.5,0.34691554
Hectorite,2275.5,0.3490017
Sepiolite,2275.5,0.35447547
Magnesite,2275.5,0.33091858
Vermiculite,2275.5,0.6811676
Maple Leaf,2275.5,0.2234374
"Oak leaf, scenesced",2275.5,0.2515454
"Oak leaf, one year old",2275.5,0.19097227
"Oak leaf, new growth",2275.5,0.19704555
Polysterene,2275.5,0.12962544
HDPE film,2275.5,0.6147747
PVC,2275.5,0.03592633
HDPE bottle,2275.5,0.19747844
Saponite,2276.2,0.34346414
Hectorite,2276.2,0.34778628
Sepiolite,2276.2,0.35369462
Magnesite,2276.2,0.33066428
Vermiculite,2276.2,0.6763153
Maple Leaf,2276.2,0.22287314
"Oak leaf, scenesced",2276.2,0.2509575
"Oak leaf, one year old",2276.2,0.19069324
"Oak leaf, new growth",2276.2,0.19667485
Polysterene,2276.2,0.12859869
HDPE film,2276.2,0.60878963
PVC,2276.2,0.035414776
HDPE bottle,2276.2,0.2015074
Saponite,2276.9,0.33980352
Hectorite,2276.9,0.3466068
Sepiolite,2276.9,0.35267428
Magnesite,2276.9,0.3304235
Vermiculite,2276.9,0.6711447
Maple Leaf,2276.9,0.22232988
"Oak leaf, scenesced",2276.9,0.2503709
"Oak leaf, one year old",2276.9,0.19041045
"Oak leaf, new growth",2276.9,0.19630307
Polysterene,2276.9,0.12757695
HDPE film,2276.9,0.60262384
PVC,2276.9,0.034889036
HDPE bottle,2276.9,0.20516284
Saponite,2277.6,0.33591035
Hectorite,2277.6,0.34546235
Sepiolite,2277.6,0.35139278
Magnesite,2277.6,0.33014792
Vermiculite,2277.6,0.6658817
Maple Leaf,2277.6,0.22177465
"Oak leaf, scenesced",2277.6,0.24983458
"Oak leaf, one year old",2277.6,0.19012363
"Oak leaf, new growth",2277.6,0.1959482
Polysterene,2277.6,0.1265702
HDPE film,2277.6,0.5963721
PVC,2277.6,0.034356096
HDPE bottle,2277.6,0.20839336
Saponite,2278.3,0.3317859
Hectorite,2278.3,0.34424418
Sepiolite,2278.3,0.34989378
Magnesite,2278.3,0.32981685
Vermiculite,2278.3,0.6607184
Maple Leaf,2278.3,0.22119616
"Oak leaf, scenesced",2278.3,0.24937268
"Oak leaf, one year old",2278.3,0.18981649
"Oak leaf, new growth",2278.3,0.19572048
Polysterene,2278.3,0.12557453
HDPE film,2278.3,0.5900035
PVC,2278.3,0.03382767
HDPE bottle,2278.3,0.21115983
Saponite,2279,0.327473
Hectorite,2279,0.34289697
Sepiolite,2279,0.348248
Magnesite,2279,0.32945007
Vermiculite,2279,0.6556077
Maple Leaf,2279,0.22059537
"Oak leaf, scenesced",2279,0.24892977
"Oak leaf, one year old",2279,0.18946955
"Oak leaf, new growth",2279,0.19557469
Polysterene,2279,0.12460837
HDPE film,2279,0.5837035
PVC,2279,0.033312485
HDPE bottle,2279,0.21354196
Saponite,2279.7,0.3230591
Hectorite,2279.7,0.34141153
Sepiolite,2279.7,0.34652236
Magnesite,2279.7,0.32909724
Vermiculite,2279.7,0.65031815
Maple Leaf,2279.7,0.2200168
"Oak leaf, scenesced",2279.7,0.2484751
"Oak leaf, one year old",2279.7,0.18909591
"Oak leaf, new growth",2279.7,0.19549441
Polysterene,2279.7,0.12366419
HDPE film,2279.7,0.5773831
PVC,2279.7,0.032817212
HDPE bottle,2279.7,0.21551287
Saponite,2280.4,0.3186151
Hectorite,2280.4,0.33984947
Sepiolite,2280.4,0.3447279
Magnesite,2280.4,0.32878944
Vermiculite,2280.4,0.6447164
Maple Leaf,2280.4,0.21947387
"Oak leaf, scenesced",2280.4,0.24800009
"Oak leaf, one year old",2280.4,0.18874398
"Oak leaf, new growth",2280.4,0.19529887
Polysterene,2280.4,0.12274063
HDPE film,2280.4,0.5711118
PVC,2280.4,0.032334912
HDPE bottle,2280.4,0.21708689
Saponite,2281.1,0.3141055
Hectorite,2281.1,0.33824316
Sepiolite,2281.1,0.34278375
Magnesite,2281.1,0.32848477
Vermiculite,2281.1,0.638942
Maple Leaf,2281.1,0.21895112
"Oak leaf, scenesced",2281.1,0.24754627
"Oak leaf, one year old",2281.1,0.18847436
"Oak leaf, new growth",2281.1,0.19495337
Polysterene,2281.1,0.12180592
HDPE film,2281.1,0.56473713
PVC,2281.1,0.031851804
HDPE bottle,2281.1,0.21823876
Saponite,2281.8,0.30948824
Hectorite,2281.8,0.33656913
Sepiolite,2281.8,0.34061524
Magnesite,2281.8,0.3281362
Vermiculite,2281.8,0.6333679
Maple Leaf,2281.8,0.21841615
"Oak leaf, scenesced",2281.8,0.24707553
"Oak leaf, one year old",2281.8,0.1882884
"Oak leaf, new growth",2281.8,0.19450083
Polysterene,2281.8,0.12086346
HDPE film,2281.8,0.5583184
PVC,2281.8,0.0313586
HDPE bottle,2281.8,0.21901662
Saponite,2282.5,0.30475545
Hectorite,2282.5,0.33477515
Sepiolite,2282.5,0.33821744
Magnesite,2282.5,0.32771558
Vermiculite,2282.5,0.62820303
Maple Leaf,2282.5,0.21786098
"Oak leaf, scenesced",2282.5,0.24656375
"Oak leaf, one year old",2282.5,0.18814692
"Oak leaf, new growth",2282.5,0.19414058
Polysterene,2282.5,0.11992059
HDPE film,2282.5,0.55179243
PVC,2282.5,0.030859277
HDPE bottle,2282.5,0.2194456
Saponite,2283.2,0.29997668
Hectorite,2283.2,0.33284852
Sepiolite,2283.2,0.33567563
Magnesite,2283.2,0.32722926
Vermiculite,2283.2,0.62330455
Maple Leaf,2283.2,0.21729212
"Oak leaf, scenesced",2283.2,0.24593936
"Oak leaf, one year old",2283.2,0.18797405
"Oak leaf, new growth",2283.2,0.19390921
Polysterene,2283.2,0.11900314
HDPE film,2283.2,0.5453055
PVC,2283.2,0.030365747
HDPE bottle,2283.2,0.21958294
Saponite,2283.9,0.29523832
Hectorite,2283.9,0.3308394
Sepiolite,2283.9,0.3330976
Magnesite,2283.9,0.3266801
Vermiculite,2283.9,0.61822975
Maple Leaf,2283.9,0.21673153
"Oak leaf, scenesced",2283.9,0.24520124
"Oak leaf, one year old",2283.9,0.18772428
"Oak leaf, new growth",2283.9,0.193847
Polysterene,2283.9,0.11809781
HDPE film,2283.9,0.53877754
PVC,2283.9,0.029894015
HDPE bottle,2283.9,0.21943662
Saponite,2284.6,0.2906244
Hectorite,2284.6,0.32883698
Sepiolite,2284.6,0.33059725
Magnesite,2284.6,0.32609156
Vermiculite,2284.6,0.6126676
Maple Leaf,2284.6,0.21617816
"Oak leaf, scenesced",2284.6,0.2443645
"Oak leaf, one year old",2284.6,0.18741767
"Oak leaf, new growth",2284.6,0.19383827
Polysterene,2284.6,0.11719686
HDPE film,2284.6,0.5322202
PVC,2284.6,0.02945165
HDPE bottle,2284.6,0.2189895
Saponite,2285.3,0.28617227
Hectorite,2285.3,0.32693034
Sepiolite,2285.3,0.3282495
Magnesite,2285.3,0.3254915
Vermiculite,2285.3,0.6065528
Maple Leaf,2285.3,0.21563643
"Oak leaf, scenesced",2285.3,0.24355091
"Oak leaf, one year old",2285.3,0.18712835
"Oak leaf, new growth",2285.3,0.19379352
Polysterene,2285.3,0.11628048
HDPE film,2285.3,0.52549176
PVC,2285.3,0.029035485
HDPE bottle,2285.3,0.218197
Saponite,2286,0.28191647
Hectorite,2286,0.32514086
Sepiolite,2286,0.326095
Magnesite,2286,0.3249306
Vermiculite,2286,0.6001882
Maple Leaf,2286,0.21511137
"Oak leaf, scenesced",2286,0.2427822
"Oak leaf, one year old",2286,0.18690461
"Oak leaf, new growth",2286,0.19361708
Polysterene,2286,0.11537249
HDPE film,2286,0.51872115
PVC,2286,0.02864168
HDPE bottle,2286,0.21705716
Saponite,2286.7,0.27788967
Hectorite,2286.7,0.32345033
Sepiolite,2286.7,0.32415554
Magnesite,2286.7,0.3244543
Vermiculite,2286.7,0.593961
Maple Leaf,2286.7,0.21461172
"Oak leaf, scenesced",2286.7,0.2420672
"Oak leaf, one year old",2286.7,0.18674777
"Oak leaf, new growth",2286.7,0.19334418
Polysterene,2286.7,0.11449016
HDPE film,2286.7,0.5119599
PVC,2286.7,0.028274763
HDPE bottle,2286.7,0.2156009
Saponite,2287.4,0.2741306
Hectorite,2287.4,0.32182464
Sepiolite,2287.4,0.32243308
Magnesite,2287.4,0.32404777
Vermiculite,2287.4,0.58823204
Maple Leaf,2287.4,0.21409708
"Oak leaf, scenesced",2287.4,0.24131915
"Oak leaf, one year old",2287.4,0.1866127
"Oak leaf, new growth",2287.4,0.19296527
Polysterene,2287.4,0.11365281
HDPE film,2287.4,0.50540743
PVC,2287.4,0.027936783
HDPE bottle,2287.4,0.21390116
Saponite,2288.1,0.27068734
Hectorite,2288.1,0.3202388
Sepiolite,2288.1,0.32092458
Magnesite,2288.1,0.32364786
Vermiculite,2288.1,0.5831956
Maple Leaf,2288.1,0.21354742
"Oak leaf, scenesced",2288.1,0.24051628
"Oak leaf, one year old",2288.1,0.18643521
"Oak leaf, new growth",2288.1,0.19257961
Polysterene,2288.1,0.11282564
HDPE film,2288.1,0.49894185
PVC,2288.1,0.027631664
HDPE bottle,2288.1,0.212064
Saponite,2288.8,0.26763386
Hectorite,2288.8,0.3187005
Sepiolite,2288.8,0.3196391
Magnesite,2288.8,0.32319093
Vermiculite,2288.8,0.57900566
Maple Leaf,2288.8,0.21293709
"Oak leaf, scenesced",2288.8,0.23962115
"Oak leaf, one year old",2288.8,0.18619736
"Oak leaf, new growth",2288.8,0.19221799
Polysterene,2288.8,0.11198294
HDPE film,2288.8,0.4924315
PVC,2288.8,0.027358398
HDPE bottle,2288.8,0.21014822
Saponite,2289.5,0.26506656
Hectorite,2289.5,0.3172341
Sepiolite,2289.5,0.31859374
Magnesite,2289.5,0.3226541
Vermiculite,2289.5,0.5755844
Maple Leaf,2289.5,0.21229155
"Oak leaf, scenesced",2289.5,0.23870349
"Oak leaf, one year old",2289.5,0.1858985
"Oak leaf, new growth",2289.5,0.19191965
Polysterene,2289.5,0.11109965
HDPE film,2289.5,0.4856542
PVC,2289.5,0.027107903
HDPE bottle,2289.5,0.20815096
Saponite,2290.2,0.26306894
Hectorite,2290.2,0.31586453
Sepiolite,2290.2,0.31778193
Magnesite,2290.2,0.32205752
Vermiculite,2290.2,0.5727603
Maple Leaf,2290.2,0.21163195
"Oak leaf, scenesced",2290.2,0.23773746
"Oak leaf, one year old",2290.2,0.18554801
"Oak leaf, new growth",2290.2,0.19161971
Polysterene,2290.2,0.11018698
HDPE film,2290.2,0.47862167
PVC,2290.2,0.026863936
HDPE bottle,2290.2,0.20610094
Saponite,2290.9,0.26168755
Hectorite,2290.9,0.31461036
Sepiolite,2290.9,0.3171799
Magnesite,2290.9,0.3214582
Vermiculite,2290.9,0.5702783
Maple Leaf,2290.9,0.21099617
"Oak leaf, scenesced",2290.9,0.23672079
"Oak leaf, one year old",2290.9,0.18516083
"Oak leaf, new growth",2290.9,0.19134797
Polysterene,2290.9,0.10924703
HDPE film,2290.9,0.47127395
PVC,2290.9,0.02662516
HDPE bottle,2290.9,0.20412705
Saponite,2291.6,0.26090032
Hectorite,2291.6,0.31350103
Sepiolite,2291.6,0.31673095
Magnesite,2291.6,0.32089174
Vermiculite,2291.6,0.56799376
Maple Leaf,2291.6,0.21036574
"Oak leaf, scenesced",2291.6,0.2356004
"Oak leaf, one year old",2291.6,0.1847687
"Oak leaf, new growth",2291.6,0.19101055
Polysterene,2291.6,0.10829139
HDPE film,2291.6,0.4636894
PVC,2291.6,0.026396766
HDPE bottle,2291.6,0.2024008
Saponite,2292.3,0.26067865
Hectorite,2292.3,0.3125079
Sepiolite,2292.3,0.31638598
Magnesite,2292.3,0.3203712
Vermiculite,2292.3,0.5657889
Maple Leaf,2292.3,0.20975567
"Oak leaf, scenesced",2292.3,0.23442802
"Oak leaf, one year old",2292.3,0.18437746
"Oak leaf, new growth",2292.3,0.1906229
Polysterene,2292.3,0.1072935
HDPE film,2292.3,0.4557417
PVC,2292.3,0.026189217
HDPE bottle,2292.3,0.20107155
Saponite,2293,0.2609575
Hectorite,2293,0.31158125
Sepiolite,2293,0.3160697
Magnesite,2293,0.31986335
Vermiculite,2293,0.56357914
Maple Leaf,2293,0.20914589
"Oak leaf, scenesced",2293,0.2331991
"Oak leaf, one year old",2293,0.18398385
"Oak leaf, new growth",2293,0.19016425
Polysterene,2293,0.10623001
HDPE film,2293,0.44727144
PVC,2293,0.02601862
HDPE bottle,2293,0.2002126
Saponite,2293.7,0.26166093
Hectorite,2293.7,0.31066346
Sepiolite,2293.7,0.31572244
Magnesite,2293.7,0.31933585
Vermiculite,2293.7,0.561185
Maple Leaf,2293.7,0.2085349
"Oak leaf, scenesced",2293.7,0.23195298
"Oak leaf, one year old",2293.7,0.18355472
"Oak leaf, new growth",2293.7,0.18974638
Polysterene,2293.7,0.10506153
HDPE film,2293.7,0.43798823
PVC,2293.7,0.02589081
HDPE bottle,2293.7,0.19973668
Saponite,2294.4,0.26265013
Hectorite,2294.4,0.30973914
Sepiolite,2294.4,0.31526837
Magnesite,2294.4,0.318746
Vermiculite,2294.4,0.5583821
Maple Leaf,2294.4,0.20787016
"Oak leaf, scenesced",2294.4,0.23066248
"Oak leaf, one year old",2294.4,0.18305999
"Oak leaf, new growth",2294.4,0.1893992
Polysterene,2294.4,0.103772
HDPE film,2294.4,0.4278029
PVC,2294.4,0.025788406
HDPE bottle,2294.4,0.19950755
Saponite,2295.1,0.26378995
Hectorite,2295.1,0.3088032
Sepiolite,2295.1,0.3146896
Magnesite,2295.1,0.31812033
Vermiculite,2295.1,0.5551061
Maple Leaf,2295.1,0.20714848
"Oak leaf, scenesced",2295.1,0.22934777
"Oak leaf, one year old",2295.1,0.18249796
"Oak leaf, new growth",2295.1,0.18921228
Polysterene,2295.1,0.10234946
HDPE film,2295.1,0.41661625
PVC,2295.1,0.025688422
HDPE bottle,2295.1,0.1993984
Saponite,2295.8,0.2649606
Hectorite,2295.8,0.30787054
Sepiolite,2295.8,0.31401837
Magnesite,2295.8,0.3175329
Vermiculite,2295.8,0.55163974
Maple Leaf,2295.8,0.20636995
"Oak leaf, scenesced",2295.8,0.22799523
"Oak leaf, one year old",2295.8,0.18189797
"Oak leaf, new growth",2295.8,0.1890293
Polysterene,2295.8,0.10082557
HDPE film,2295.8,0.4045734
PVC,2295.8,0.025582916
HDPE bottle,2295.8,0.19937235
Saponite,2296.5,0.2661066
Hectorite,2296.5,0.30689064
Sepiolite,2296.5,0.31333098
Magnesite,2296.5,0.31706563
Vermiculite,2296.5,0.5484009
Maple Leaf,2296.5,0.20559677
"Oak leaf, scenesced",2296.5,0.22665219
"Oak leaf, one year old",2296.5,0.18129346
"Oak leaf, new growth",2296.5,0.18876424
Polysterene,2296.5,0.099221945
HDPE film,2296.5,0.3917624
PVC,2296.5,0.025468695
HDPE bottle,2296.5,0.19940709
Saponite,2297.2,0.26715618
Hectorite,2297.2,0.3057845
Sepiolite,2297.2,0.3126582
Magnesite,2297.2,0.31672168
Vermiculite,2297.2,0.5456979
Maple Leaf,2297.2,0.20485166
"Oak leaf, scenesced",2297.2,0.22531192
"Oak leaf, one year old",2297.2,0.18070656
"Oak leaf, new growth",2297.2,0.18834236
Polysterene,2297.2,0.09756706
HDPE film,2297.2,0.37830353
PVC,2297.2,0.025365385
HDPE bottle,2297.2,0.19951261
Saponite,2297.9,0.26804003
Hectorite,2297.9,0.3044698
Sepiolite,2297.9,0.31200677
Magnesite,2297.9,0.31645676
Vermiculite,2297.9,0.54359967
Maple Leaf,2297.9,0.2041562
"Oak leaf, scenesced",2297.9,0.22401577
"Oak leaf, one year old",2297.9,0.18013793
"Oak leaf, new growth",2297.9,0.1878591
Polysterene,2297.9,0.09585456
HDPE film,2297.9,0.3641623
PVC,2297.9,0.025288886
HDPE bottle,2297.9,0.19956431
Saponite,2298.6,0.26863194
Hectorite,2298.6,0.30290157
Sepiolite,2298.6,0.31133413
Magnesite,2298.6,0.31619772
Vermiculite,2298.6,0.54197633
Maple Leaf,2298.6,0.20348528
"Oak leaf, scenesced",2298.6,0.2227576
"Oak leaf, one year old",2298.6,0.17956175
"Oak leaf, new growth",2298.6,0.18734656
Polysterene,2298.6,0.09407521
HDPE film,2298.6,0.3494632
PVC,2298.6,0.02523294
HDPE bottle,2298.6,0.19941828
Saponite,2299.3,0.2688134
Hectorite,2299.3,0.301069
Sepiolite,2299.3,0.3105925
Magnesite,2299.3,0.31592345
Vermiculite,2299.3,0.54062414
Maple Leaf,2299.3,0.20283824
"Oak leaf, scenesced",2299.3,0.22153586
"Oak leaf, one year old",2299.3,0.17894855
"Oak leaf, new growth",2299.3,0.18689425
